date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,c6h6,co,no,no2,nox,o3,so2,casos_total,poblacio_total,incidencia_1000
2011-10-15,2.59791666666667,197.354166666667,65.6666666666667,NA,143.75,18.38125,22.5,13.2,0,NA,0.4,2.33,13.12,NA,61.96,1.25,3,2143,1.39990667288847
2011-10-16,2.23125,267.729166666667,69.125,NA,156.4375,18.45625,23.5,13.8,0,NA,0.39,1.17,5.29,NA,69.54,1,2,1208,1.65562913907285
2011-10-17,2.2875,263.666666666667,78.7083333333333,NA,97.2916666666667,17.73125,23.5,14.2,0.3,NA,0.35,4,8.59,NA,61.04,1.46,47,19495,2.41087458322647
2011-10-18,3.32083333333333,277.125,75.2083333333333,NA,172.458333333333,17.84375,24.3,13.5,0,NA,0.49,13.83,19.54,NA,60.83,1.29,37,18455,2.00487672717421
2011-10-19,3.78958333333333,243.729166666667,74.5416666666667,NA,156.0625,18.3604166666667,23.4,13.4,0.1,NA,0.77,9.42,13.38,NA,65.42,1.21,39,18054,2.16018610834164
2011-10-20,2.55416666666667,252.583333333333,65.2083333333333,NA,103.208333333333,15.3666666666667,20.3,10.8,0,NA,0.5,4.13,8.91,NA,57.23,1.77,27,12516,2.15723873441994
2011-10-21,2.73958333333333,213.416666666667,63.1875,NA,66.7291666666667,14.4229166666667,17.8,9.7,0,NA,0.33,5.38,17.5,NA,46.79,3.88,24,10047,2.38877276799044
2011-10-22,2.22708333333333,192.270833333333,75.8333333333333,NA,101.375,16.5875,20.8,12.8,0,NA,0.31,2.12,9.33,NA,61.54,3.71,8,2743,2.916514764856
2011-10-23,2.12708333333333,299.979166666667,86.625,NA,51.3333333333333,15.5833333333333,19.5,13.1,3.6,NA,0.33,1.79,5.21,NA,46.83,4,2,990,2.02020202020202
2011-10-24,1.82916666666667,232.145833333333,92.5833333333333,NA,64.5208333333333,16.6145833333333,20.8,14.2,46.4,NA,0.29,3.5,17.88,NA,36,6.75,32,13222,2.42020874300408
2011-10-25,3.07083333333333,307.1875,63.7708333333333,NA,164.375,16.4395833333333,21.2,11.3,0.3,NA,0.2,9.04,15.38,NA,41.33,6.32,26,14750,1.76271186440678
2011-10-26,2.68541666666667,279.104166666667,62.0625,NA,149.791666666667,14.5979166666667,20.8,9,0,NA,0.23,13.75,22.25,NA,42.08,2.25,43,13517,3.18117925575202
2011-10-27,1.98958333333333,285.875,85.6875,NA,24.4791666666667,16.3541666666667,21.2,14.1,15.9,NA,0.24,16.21,18.96,NA,23.83,1.79,27,13947,1.93590019359002
2011-10-28,2.51875,230.416666666667,90.7916666666667,NA,49.0833333333333,17.075,19.6,15.1,33.3,NA,0.21,5.38,26,NA,34.42,1.04,15,5197,2.88628054646912
2011-10-29,2.8,186.854166666667,83.625,NA,69.0416666666667,18.2333333333333,22,15.5,0,NA,0.2,2.54,16.67,NA,42.75,1.08,7,6128,1.14229765013055
2011-10-30,2.17083333333333,273.229166666667,81.4375,NA,134.104166666667,17.6645833333333,23.3,14,0,NA,0.2,1.21,5.92,NA,39.62,1.04,1,1105,0.904977375565611
2011-10-31,2.08541666666667,278.354166666667,87.2708333333333,NA,92.2708333333333,16.2916666666667,20.8,12.8,0,NA,0.2,4.25,5.4,NA,25.29,2.17,27,15841,1.70443785114576
2011-11-01,1.85208333333333,253.583333333333,90.5208333333333,NA,84.6875,17.825,22.3,14.2,0,NA,0.2,1.29,1.25,NA,39.82,1.25,1,106,9.43396226415094
2011-11-02,3.06458333333333,224.020833333333,87.1875,NA,122.895833333333,19.2770833333333,22.2,16.1,33.8,NA,0.2,3.58,4.25,NA,42.8,1.67,30,15104,1.98622881355932
2011-11-03,2.70416666666667,237.6875,89.3541666666667,NA,50.375,18.7708333333333,21.8,15.9,0.2,NA,0.23,4,4.96,NA,32.72,3.25,24,8681,2.76465844948739
2011-11-04,2.73958333333333,212.0625,91.7708333333333,NA,30.5625,16.3291666666667,19.2,14.4,23.7,NA,0.21,1.79,5.54,NA,46.36,3,24,10874,2.20709950340261
2011-11-05,1.96458333333333,248.6875,86.2083333333333,NA,74.3125,15.2395833333333,18.1,12.7,6.2,NA,0.22,2.79,4.75,NA,39.52,2.83,9,3356,2.68176400476758
2011-11-06,2.70833333333333,259.833333333333,88.6875,NA,27.625,13.6583333333333,16.6,11.6,23.6,NA,0.21,2.33,2.96,NA,42.5,1.88,3,2993,1.00233879051119
2011-11-07,2.50416666666667,295.4375,75.1666666666667,NA,86.0416666666667,15.81875,21,13.3,0.1,NA,0.21,5.83,7.7,NA,41.52,1.43,44,14315,3.0736989172197
2011-11-08,2.60625,276.875,77.7291666666667,NA,131.9375,15.50625,20.7,12.4,0,NA,0.2,5.46,6,NA,24.33,1.12,32,15661,2.0432922546453
2011-11-09,2.62083333333333,276.6875,80.625,NA,128.479166666667,14.34375,20.4,10.9,0,NA,0.27,18.95,13,NA,19.58,2.7,28,14744,1.89907759088443
2011-11-10,3.10416666666667,278.354166666667,81.875,NA,119.541666666667,14.6479166666667,20,11,0,NA,0.39,11.96,21.83,NA,25.41,1.86,24,14349,1.67259042441982
2011-11-11,2.39166666666667,271.833333333333,87.1875,NA,124.458333333333,15.6770833333333,21.3,11.7,0,NA,0.47,15.92,20.54,NA,31.42,1.42,31,12089,2.56431466622549
2011-11-12,1.75,219.520833333333,87.5208333333333,NA,102.645833333333,16.9625,20.9,14.3,0,NA,0.44,5.21,18.75,NA,38.55,1,4,2359,1.69563374311149
2011-11-13,2.36041666666667,190.5,87.125,NA,32.7708333333333,16.05,17.6,14.4,7.7,NA,0.4,1.67,18.54,NA,57.64,1,3,2085,1.43884892086331
2011-11-14,2.325,181.5,88.0625,NA,32.7708333333333,14.9916666666667,17.6,13.6,4.5,NA,0.4,6.58,25.83,NA,59.26,1.04,52,21098,2.46468859607546
2011-11-15,3.32916666666667,131.333333333333,90.625,NA,24.7291666666667,15.3104166666667,17.7,13.2,46.9,NA,0.39,5.21,26.67,NA,58.19,1.08,21,12509,1.67879127028539
2011-11-16,2.40208333333333,178.583333333333,84.3125,NA,26.9791666666667,14.9854166666667,16.4,13.1,14,NA,0.35,10.12,22.08,NA,57.18,1.04,31,12331,2.51398913307923
2011-11-17,1.69791666666667,194.083333333333,78.75,NA,71.7083333333333,15.24375,17.7,13.4,0.6,NA,0.36,6.57,23.38,NA,47.12,1.26,48,21787,2.20314866663607
2011-11-18,2.10833333333333,254.416666666667,86.8958333333333,NA,66.0625,13.1458333333333,17.1,10.8,0,NA,0.39,10.67,22.62,NA,22.22,1.79,25,12660,1.97472353870458
2011-11-19,2.66041666666667,238.375,86.4583333333333,NA,51.75,13.4083333333333,17.1,9.8,0.6,NA,0.38,6.12,26.54,NA,44.83,1.83,6,3532,1.69875424688562
2011-11-20,2.86875,154.9375,85.0416666666667,NA,98.3541666666667,16.5,19.4,14.1,0.1,NA,0.34,2.58,18.83,NA,58.33,1.38,1,836,1.19617224880383
2011-11-21,3.06458333333333,145.229166666667,82.1041666666667,NA,59.6458333333333,15.5125,19.1,13.2,4.1,NA,0.3,4.13,18.87,NA,58.54,2.96,67,30734,2.17999609552938
2011-11-22,4.03333333333333,42.2291666666667,72.4791666666667,NA,42.8333333333333,16.4541666666667,17.4,14.6,0.2,NA,0.3,3.58,13.79,NA,67.54,3.29,20,10226,1.95579894386857
2011-11-23,2.56875,285.395833333333,72.4166666666667,NA,111.520833333333,14.7125,20.6,10.4,0,NA,0.31,17.62,24.04,NA,31.71,3.46,27,12270,2.20048899755501
2011-11-24,2.8,261.458333333333,80.1875,NA,106.5,12.7229166666667,19.2,9.2,0,NA,0.28,13,21.67,NA,20.88,2.58,33,13477,2.44861616086666
2011-11-25,2.60625,285.958333333333,80,NA,106.520833333333,12.1916666666667,18.7,8.7,0,NA,0.32,21.67,25,NA,13.42,2.71,27,8330,3.24129651860744
2011-11-26,4.06041666666667,324.958333333333,72.7916666666667,NA,111.958333333333,11.1375,16.3,8,0,NA,0.23,9.21,16.79,NA,21.96,2,7,2465,2.83975659229209
2011-11-27,3.1375,278.166666666667,82.1875,NA,72.875,10.4708333333333,16.8,6.2,0,NA,0.23,3.42,14.62,NA,42.54,1.83,NA,NA,NA
2011-11-28,2.77291666666667,282.166666666667,81.0416666666667,NA,60.5,11.5291666666667,16.9,8.2,0,NA,0.22,14.21,27.67,NA,33.91,3.14,56,24064,2.32712765957447
2011-11-29,3.23125,300.604166666667,74.5833333333333,NA,95.875,12.7958333333333,19.5,9.9,0,NA,0.2,7.92,22.25,NA,39.88,3.96,41,23439,1.74922138316481
2011-11-30,2.91875,291.333333333333,77.6458333333333,NA,101.0625,11.2,18.2,8.1,0,NA,0.21,10.33,19.08,NA,25.62,3,40,20154,1.98471767391089
2011-12-01,2.98333333333333,286.395833333333,82.0416666666667,NA,98.125,11.2958333333333,17.2,6.7,0,NA,0.26,24.38,23.92,NA,37.12,3.67,34,18389,1.84893142639622
2011-12-02,3.06458333333333,317.583333333333,75.0416666666667,NA,74.75,12.7604166666667,18.3,9.4,0,NA,0.26,28.5,28.5,NA,35.61,3.54,25,8563,2.91953754525283
2011-12-03,3.40416666666667,325.25,69.2291666666667,NA,85.9583333333333,12.11875,14.8,10.1,0.4,NA,0.2,5.12,14.75,NA,29.33,3.62,2,1310,1.52671755725191
2011-12-04,2.13333333333333,306.875,71.7291666666667,NA,97.2916666666667,11.5979166666667,17.1,7.9,0,NA,0.2,3.62,10.71,NA,32.67,3.83,2,1536,1.30208333333333
2011-12-05,2.43333333333333,269.145833333333,74.2708333333333,NA,98,11.83125,17.3,6.7,0,NA,0.21,11.86,22.36,NA,20.58,4.33,34,14783,2.29993911925861
2011-12-06,2.40833333333333,301.166666666667,74.9791666666667,NA,100.0625,11.1354166666667,17.3,7.6,0,NA,0.22,4.21,10.92,NA,40.92,4.5,8,5044,1.58604282315623
2011-12-07,3.06458333333333,305.895833333333,71.5833333333333,NA,99.375,11.0083333333333,17.2,7.2,0,NA,0.21,5.79,14.5,NA,39.42,NA,41,17008,2.41063029162747
2011-12-08,3.07291666666667,294.354166666667,77.2083333333333,NA,97.0833333333333,11.2,17.4,7.6,0,NA,0.2,4.33,10.62,NA,32.25,NA,2,450,4.44444444444444
2011-12-09,3.175,313.229166666667,80.6041666666667,NA,83.5625,9.43958333333333,13.9,6,0,NA,0.22,9.75,17.92,NA,18.83,1,39,15293,2.55018635977244
2011-12-10,3.275,319.708333333333,76.875,NA,84.0208333333333,9.70833333333333,14.9,6.6,0,NA,0.25,6.71,14.5,NA,25.17,1.04,14,7975,1.75548589341693
2011-12-11,3.34791666666667,305.020833333333,78,NA,84.2708333333333,8.6125,15.2,5.1,0,NA,0.24,5.38,12.08,NA,23.62,1.04,5,3877,1.28965695125097
2011-12-12,3.12708333333333,316.8125,73.6041666666667,NA,96.9583333333333,9.80625,16.3,6.2,0,NA,0.25,19.04,20.58,NA,15.83,1.71,42,17669,2.377044541287
2011-12-13,2.6375,297.875,73.6875,NA,83.4375,9.89375,17.5,5.1,0,NA,0.21,12.42,19.67,NA,30.29,1.96,31,15573,1.99062479933218
2011-12-14,2.78541666666667,259.270833333333,68.7291666666667,NA,77.8125,13.3625,19.5,9,0,NA,0.28,21.96,27.88,NA,24.09,2.58,10,7504,1.33262260127932
2011-12-15,3.72083333333333,295.208333333333,60.0833333333333,NA,83,11.5145833333333,16.2,7.9,0,NA,0.21,13.75,19.92,NA,45.5,3,36,15426,2.33372228704784
2011-12-16,5.44166666666667,270.75,53.25,NA,48.3958333333333,14.0166666666667,17.9,11.2,0,NA,0.22,7.33,15.38,NA,52.46,2.38,42,18457,2.27555940835455
2011-12-17,5.97291666666667,321.5,54.7708333333333,NA,98.9791666666667,10.3291666666667,13.8,7.7,0,NA,0.26,8.88,8.67,NA,66.12,1.08,7,5567,1.25740973594396
2011-12-18,3.59166666666667,317.208333333333,56.2083333333333,NA,99.5208333333333,7.80416666666667,13.5,2.8,0,NA,0.31,5.96,12.71,NA,48.17,1.25,8,3643,2.1959923140269
2011-12-19,2.52916666666667,300.5625,62.4166666666667,NA,70.2083333333333,6.19791666666667,11.6,2,0,NA,0.33,21.55,24.82,NA,25.71,1.88,50,27324,1.82989313424096
2011-12-20,3.10416666666667,318.4375,70.9583333333333,NA,65.375,8.66041666666667,15.1,3.8,0,NA,0.26,19.04,25.75,NA,20.04,1.67,29,15191,1.90902508063985
2011-12-21,2.5,299.395833333333,79.6875,NA,51.75,9.49583333333333,15.8,5.8,0,NA,0.25,18.54,23.17,NA,15.92,1.38,49,26473,1.8509424696861
2011-12-22,3.875,314.020833333333,67.1875,NA,89.2916666666667,13.2833333333333,18.2,7.7,0,NA,0.22,21.17,22.67,NA,13.67,1.29,16,8059,1.98535798486165
2011-12-23,4.36458333333333,321.75,69.9791666666667,NA,96.6666666666667,10.9729166666667,16.2,8.3,0,NA,0.24,17.08,18.46,NA,18.67,1.21,30,11493,2.61028452101279
2011-12-24,3.775,322.104166666667,71.0208333333333,NA,79.9583333333333,9.7,15.5,5.4,0,NA,0.2,6.42,11.54,NA,36,1.46,8,3354,2.38521168753727
2011-12-25,3.6,319.020833333333,64.5416666666667,NA,99.4166666666667,7.86041666666667,14.4,4.5,0,NA,0.23,4.71,11.88,NA,34.12,2.79,3,1143,2.6246719160105
2011-12-26,3.15625,282.9375,70.7291666666667,NA,95.7916666666667,6.45416666666667,13.9,2.7,0,NA,0.24,4.62,17.17,NA,26.92,3.08,7,4339,1.61327494814473
2011-12-27,3.92916666666667,245.208333333333,64.7708333333333,NA,72.9375,8.63958333333333,16.3,3.9,0,NA,0.22,12.17,23.92,NA,33.5,3.88,31,17762,1.74529895282063
2011-12-28,3.19375,304.166666666667,67.1875,NA,98.5833333333333,7.875,16,3.4,0,NA,0.31,13.75,23.08,NA,23.78,2.19,38,22297,1.70426514777773
2011-12-29,3.11041666666667,310.541666666667,62.5208333333333,NA,88.8541666666667,8.34791666666666,15,4.3,0,NA,0.29,10.42,19.08,NA,35.42,1.59,35,15889,2.20278179872868
2011-12-30,3.9375,311.291666666667,55.7916666666667,NA,97.9166666666667,9.85625,15.6,1.5,0,NA,0.25,6.79,17.38,NA,44.38,1.17,28,14554,1.92386972653566
2011-12-31,3.03541666666667,292.479166666667,65.5208333333333,NA,99.3333333333333,11.6708333333333,16.8,8,0,NA,0.27,5.08,15.25,NA,32.46,1,9,5297,1.69907494808382
2012-01-01,3.41041666666667,298.729166666667,75.0208333333333,NA,97.3541666666667,11.70625,17.1,8,0,NA,0.3,3.62,14.88,NA,26.58,1,NA,NA,NA
2012-01-02,3.34583333333333,304.5,60.1875,NA,92.8541666666667,12.2708333333333,17.8,6.8,0.1,NA,0.21,13.7,14.4,NA,39.71,1.04,40,20708,1.93162062970833
2012-01-03,2.95625,289.333333333333,66.9375,NA,94.25,9.24791666666667,15.1,5.2,0,NA,0.32,14.12,16.54,NA,31.54,1.75,18,10884,1.65380374862183
2012-01-04,3.15416666666667,265.354166666667,75.9166666666667,NA,88.8541666666667,8.92708333333333,16.6,4.7,0,NA,0.38,22.42,17.46,NA,18.21,3.12,29,16707,1.7357993655354
2012-01-05,4.01666666666667,313.3125,57.1875,NA,20.2916666666667,11.69375,16.3,7.5,0,NA,0.27,25.65,18.91,NA,30.04,2.91,11,7376,1.49132321041215
2012-01-06,2.36666666666667,242.4375,71.0208333333333,NA,84.0416666666667,11.7541666666667,16.3,5.5,0,NA,0.2,10.33,6.67,NA,49.62,2.21,8,6327,1.2644223170539
2012-01-07,2.82708333333333,299.666666666667,69.6875,NA,102.895833333333,8.11875,14.7,3.6,0,NA,0.22,10.79,7.25,NA,39.33,2.54,3,2469,1.21506682867558
2012-01-08,3.68958333333333,314.25,72.2083333333333,NA,102.104166666667,8.46666666666667,13.8,5.1,0,NA,0.22,10.25,5.75,NA,32.79,3.71,4,2764,1.44717800289436
2012-01-09,3.6625,306.604166666667,73.1875,NA,101.333333333333,9.02916666666667,14.9,5.7,0,NA,0.28,22.54,18.08,NA,19.58,5.42,45,19874,2.26426486867264
2012-01-10,3.56458333333333,290.020833333333,79.3541666666667,NA,100.520833333333,7.4125,14.4,3.5,0,NA,0.39,30.42,20.79,NA,13.83,3.18,37,15508,2.38586535981429
2012-01-11,2.79583333333333,290.666666666667,80.5625,NA,86.1666666666667,7.33125,14.7,3.8,0,NA,0.4,20.79,18.08,NA,19.79,2.75,22,11512,1.91104933981932
2012-01-12,3.43333333333333,296.270833333333,82.4375,NA,93.1041666666667,7.36875,14.6,3.8,0,NA,0.39,34.58,19.42,NA,19.96,4.54,34,15016,2.26425146510389
2012-01-13,4.81875,321.833333333333,65.2916666666667,NA,108.1875,6.64791666666666,13.4,3.2,0,NA,0.43,32.17,22.83,NA,9.27,4.88,25,14236,1.75611126720989
2012-01-14,4.30208333333333,302.375,70.375,NA,86.5833333333333,6.06041666666667,13,2.1,0,NA,0.34,15.42,16.12,NA,24.08,5.92,10,5508,1.81554103122731
2012-01-15,2.8125,273.416666666667,75.75,NA,94.1458333333333,7.66041666666667,12.5,4.7,0,NA,0.34,10.92,11.92,NA,31.17,6.83,8,3599,2.22283967768825
2012-01-16,3.71458333333333,157.729166666667,75.9166666666667,NA,52.7708333333333,8.75833333333333,12,3.7,0.4,NA,0.3,9.6,25.1,NA,38.78,1.11,51,23469,2.17307938131152
2012-01-17,2.96875,162.4375,74.7083333333333,NA,103.979166666667,10.5979166666667,14.5,6.2,0.1,NA,0.21,7.43,20.87,NA,46.71,1.48,27,14739,1.83187461835945
2012-01-18,3.01875,295.8125,77.0208333333333,NA,109.979166666667,7.41875,14,4.1,0,NA,0.2,11.79,20.33,NA,25.17,1.38,36,17025,2.11453744493392
2012-01-19,3.48541666666667,295.729166666667,72.9375,NA,106.229166666667,8.03958333333333,14.8,2.5,0,NA,0.27,25.91,25.09,NA,14.91,2.38,31,20256,1.53041074249605
2012-01-20,3.275,301.916666666667,71.8541666666667,NA,108.333333333333,10.0145833333333,17.5,6.1,0,NA,0.27,16.38,25.83,NA,13.43,1.04,35,13044,2.68322600429316
2012-01-21,2.96875,295.5625,68.125,NA,113.333333333333,10.2916666666667,17.9,6,0,NA,0.23,8.42,21.92,NA,21.75,1,10,7221,1.3848497438028
2012-01-22,3.05625,292.541666666667,75.125,NA,117.895833333333,10.19375,17.8,6.5,0,NA,0.2,5.54,13,NA,24.92,1,9,6142,1.46532074242918
2012-01-23,4.01875,317.083333333333,68.6666666666667,NA,114.604166666667,11.2145833333333,17.5,6.9,0,NA,0.22,13.96,22.21,NA,20.62,1.54,47,20081,2.3405208903939
2012-01-24,3.11458333333333,301.229166666667,75.0833333333333,NA,113.458333333333,9.47291666666666,15.4,5.7,0,NA,0.26,8.79,17.79,NA,29.42,2.42,29,18636,1.55612792444731
2012-01-25,3.36041666666667,288.75,76.1666666666667,NA,121.520833333333,8.27083333333333,15.4,4.4,0,NA,0.36,21.96,24.17,NA,18.96,3.58,22,12562,1.75131348511384
2012-01-26,2.90625,269.333333333333,77.2291666666667,NA,109.979166666667,8.33333333333333,15.4,3.6,0,NA,0.29,24.17,27.83,NA,16.59,3.96,29,16398,1.7685083546774
2012-01-27,2.68541666666667,252.041666666667,77.2291666666667,NA,45.5625,9.67083333333333,13.1,6.5,0,NA,0.28,11.71,32.62,NA,29.12,1.3,50,22859,2.18732228006474
2012-01-28,2.0375,282.416666666667,85.1458333333333,NA,17.4166666666667,8.62083333333333,10,6.2,2.3,NA,0.25,7.92,22.71,NA,9.67,1.75,12,11148,1.07642626480086
2012-01-29,2.47916666666667,258.25,75.8333333333333,NA,84.0416666666667,5.78125,11,2,0,NA,0.27,5.38,17.25,NA,25.12,3.79,5,4283,1.16740602381508
2012-01-30,2.92291666666667,294.770833333333,60.7291666666667,NA,131.5,5.58125,11.9,0.8,0,NA,0.26,10.04,19.78,NA,35.96,2,46,24462,1.88046766413212
2012-01-31,2.98125,275.5625,57.4583333333333,NA,67.1875,6.64583333333333,12,1.7,0,NA,0.28,20.67,28.67,NA,23.08,1.64,37,19583,1.88939386202318
2012-02-01,3.08125,220.625,84.5208333333333,NA,12.3125,5.15208333333333,7.7,3.3,5.5,NA,0.25,21.42,30.62,NA,15.17,1.38,23,14780,1.55615696887686
2012-02-02,2.94166666666667,277.104166666667,80.4583333333333,NA,36.7291666666667,3.11458333333333,4.4,2,0.2,NA,0.28,12,21.46,NA,35.75,1.08,43,23952,1.79525718102872
2012-02-03,4.25208333333333,299.416666666667,53.4166666666667,NA,131.875,1.78125,5.4,-0.8,0,NA,0.4,7.92,16.29,NA,54.67,1.92,40,20116,1.98846689202625
2012-02-04,3.82291666666667,295.708333333333,30.9166666666667,NA,147.5,2.22083333333333,7.6,-0.9,0,NA,0.48,8,11.42,NA,77.83,2.96,29,19861,1.46014802880016
2012-02-05,2.63125,300.5,53.3333333333333,NA,56.5208333333333,2.01875,6.8,-4.3,0,NA,0.5,5.5,22.29,NA,54.25,4.5,3,3147,0.953288846520496
2012-02-06,2.91458333333333,260.708333333333,50.8541666666667,NA,146.8125,4.99375,13.9,-1.2,0,NA,0.49,20.71,26.46,NA,33.92,4.46,59,29187,2.02144790488916
2012-02-07,2.72916666666667,246.854166666667,28.7916666666667,NA,153.479166666667,5.6875,13.2,-2.2,0,NA,0.35,13.21,18.75,NA,59.68,3.95,50,30280,1.65125495376486
2012-02-08,3.36041666666667,321.875,28.8333333333333,NA,111.520833333333,3.52291666666667,8.6,-2.5,0,NA,0.3,9.62,19.42,NA,63.42,3.21,44,28687,1.53379579600516
2012-02-09,4.94375,325.4375,43.7083333333333,NA,148.604166666667,5.24791666666667,11.6,0,0,NA,0.33,8.54,20.12,NA,52.25,2.88,48,23540,2.03908241291419
2012-02-10,4.53333333333333,283.833333333333,55.0208333333333,NA,149.270833333333,6.25833333333333,11.9,2,0,NA,0.26,6.62,15.75,NA,64.58,2.67,40,19791,2.02112071143449
2012-02-11,4.02916666666667,241.791666666667,37.4375,NA,167.729166666667,5.16458333333333,10.6,0.3,0,NA,0.24,6.75,9.17,NA,88.83,2.88,12,7168,1.67410714285714
2012-02-12,3.09583333333333,240.0625,53.5625,NA,152.708333333333,3.0625,7.4,-1.2,0.2,NA,0.22,5.38,14.29,NA,71.17,3.62,17,10757,1.58036627312448
2012-02-13,3.51458333333333,269.166666666667,49.8541666666667,NA,156.604166666667,3.4125,10.2,-2.7,0,NA,0.33,10.83,23.33,NA,63.83,4.54,57,31796,1.79267832431752
2012-02-14,2.79583333333333,265.083333333333,56.6458333333333,NA,116.854166666667,6.35833333333333,11.8,1.6,0,NA,0.26,10.38,21.04,NA,56.46,4.46,56,32004,1.74978127734033
